from-ID	to-ID	edge-kind	chapter	status	edge-class	resolution	kind-basis	evidence
EFF.GENIND.136	EFF.HEX3.08	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 37 | `HEX3_PROOF_2026-08-08.md:THEOREM HEX3.A` | 11 | s1: The n = 3 exact law (consumed by ANNEX R R1's rate leg; named in ra
EFF.GENIND.136	EFF.HEX3.13	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 29 | `HEX3_PROOF_2026-08-08.md:H-1` | 5 | s1: Depth-0 partition; the n = 3 instance of GENIND-1(i) (`.05`, `.20`) / s2: `.76`
EFF.GENIND.136	EFF.HEX3.16	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 30 | `HEX3_PROOF_2026-08-08.md:H-2` | 11 | s1: α-transport (i)(ii)(iii); the n = 3 instance of GENIND-1(ii)/GENIND-2(a) (`.05
EFF.GENIND.136	EFF.HEX3.19	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 31 | `HEX3_PROOF_2026-08-08.md:H-3` | 5 | s1: The three β routes (`.05`, `.24`) / s2: `.76`, `.78`, `.80`, `.85`, `.96`, `.10
EFF.GENIND.136	EFF.HEX3.20	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 35 | `HEX3_PROOF_2026-08-08.md:R(M)` | 21 | s1: The n = 2 drain law consumed by the β drain composition (`.25`, `.45`) / s2: 
EFF.GENIND.136	EFF.HEX3.26	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 32 | `HEX3_PROOF_2026-08-08.md:H-4` | 2 | s1: The n = 3 scaffold instance list (`.05`) / s2: `.76`, `.78`, `.80`, `.85`, `.96
EFF.GENIND.136	EFF.HEX3.28	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 36 | `HEX3_PROOF_2026-08-08.md:S5.1` | 9 | s1: The n = 3 closed forms tied by GT-N3TIE (`.20`, `.45`) / s2: `.76`, `.78`, `.8
EFF.GENIND.136	EFF.HEX3.31	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 38 | `HEX3_PROOF_2026-08-08.md:THEOREM HEX3.B` | 8 | s1: The n = 3 rate — the species (A2-RATE) generalizes (`.45`, `.46`) / 
EFF.GENIND.136	EFF.HEX3.37	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 33 | `HEX3_PROOF_2026-08-08.md:HEX3-BOX-1` | 11 | s2: `.76`, `.78`, `.80`, `.85`, `.96`, `.103`, `.136` | s2 | —
EFF.GENIND.136	EFF.HEX3.38	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 34 | `HEX3_PROOF_2026-08-08.md:HEX3-BOX-2` | 4 | s1: The ledger-compression pricing precedent (`.10`, `.26`, `.42`) / s2: `.7
EFF.GENIND.136	EFF.HMENU3.08	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 44 | `HMENU3_PROOF_2026-08-08.md:HM3.A` | 18 | s1: History-resolved menu form; the raw-key dictionary (`.05`, `.13`, `.24`) /
EFF.GENIND.136	EFF.HMENU3.11	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 45 | `HMENU3_PROOF_2026-08-08.md:HM3.B` | 19 | s1: The n = 3 (A1) B-families (`.30`) / s2: `.86`, `.136`, `.138` | s1+s2 | **
EFF.GENIND.136	EFF.HMENU3.14	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 46 | `HMENU3_PROOF_2026-08-08.md:HM3.C` | 15 | s1: The (A0) argument at general n; the S5.3 exact-complement sharpening (`.44
EFF.GENIND.136	EFF.HMENU3.17	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 47 | `HMENU3_PROOF_2026-08-08.md:HM3.D` | 13 | s2: `.86`, `.136`, `.138` | s2 | —
EFF.GENIND.136	EFF.HMENU3.19	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 39 | `HMENU3_PROOF_2026-08-08.md:HM3-1` | 4 | s1: Two-species classification template (`.04`, `.05`, `.19`, `.20`) / s2: `.86
EFF.GENIND.136	EFF.HMENU3.22	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 40 | `HMENU3_PROOF_2026-08-08.md:HM3-2` | 5 | s1: Drain-verdict → KEY resolution upgrade (`.05`, `.21`) / s2: `.86`, `.136`, 
EFF.GENIND.136	EFF.HMENU3.23	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 41 | `HMENU3_PROOF_2026-08-08.md:HM3-3` | 3 | s1: The n = 3 β-transport instance (`.05`) / s2: `.86`, `.136`, `.138` | s1+s2 
EFF.GENIND.136	EFF.HMENU3.25	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 42 | `HMENU3_PROOF_2026-08-08.md:HM3-4` | 11 | s1: The n = 3 bracket (q−1)q^{4μ−1} (`.05`, `.09`, `.22`, `.23`) / s2: `.86`, 
EFF.GENIND.136	EFF.W11.39	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 54 | `W11_PROOF_2026-08-08.md:THEOREM W-11` | 3 | s1: P(2) base (`.15`) / s2: `.84`, `.94`, `.136` / s3: The supply consumed 
EFF.GENIND.136	EFF.W12.s1of2.09	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 62 | `W12_PROOF_2026-08-08.md:THEOREM W-12.A` | 8 | s1: Order-1 decided-shape law at every degree — the induction's leaves (`
EFF.GENIND.136	EFF.W12.s1of2.10	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 64 | `W12_PROOF_2026-08-08.md:W-12.B` | 19 | s2: `.81`, `.83`, `.85`, `.89`, `.93`, `.94`, `.123`, `.136`, `.138` | s2 | —
EFF.GENIND.136	EFF.W12.s1of2.12	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 63 | `W12_PROOF_2026-08-08.md:THEOREM W-12.D` | 5 | s1: The reduction fired at Step 5 (`.60`); the whole uniformity consequen
EFF.GENIND.136	EFF.W12.s1of2.27	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 58 | `W12_PROOF_2026-08-08.md:S2.3` | 35 (upper bound)!=35 | s1: Certificate transport at simple leaves (`.44`, `.56`) / s2: 
EFF.GENIND.136	EFF.W12.s1of2.29	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 59 | `W12_PROOF_2026-08-08.md:S2.4` | 10 | s2: `.81`, `.83`, `.85`, `.89`, `.93`, `.94`, `.123`, `.136`, `.138` | s2 | —
EFF.GENIND.136	EFF.W12.s1of2.31	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 60 | `W12_PROOF_2026-08-08.md:S2.5` | 9 | s1: The QRT-G2 opening law, PROVED at the w12 seal (`.11`, `.47`, `.48`, `.68`) / s
EFF.GENIND.136	EFF.W12.s1of2.32	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 66 | `W12_PROOF_2026-08-08.md:W12-L0` | 32 | s1: History-resolved n = 2 menus; P(2) base; GENIND-5's stage laws (`.05`, `.15`
EFF.GENIND.136	EFF.W12.s1of2.34	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 67 | `W12_PROOF_2026-08-08.md:W12-L1` | 30 | s1: (a) the level-0 product re-entry; (b) letters move by a unit, hulls do not (
EFF.GENIND.136	EFF.W12.s1of2.42	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 61 | `W12_PROOF_2026-08-08.md:S3.4` | 11 | s1: The δ-substitution instance; boundary-family routing (`.30`, `.57`) / s2: `.81
EFF.GENIND.136	EFF.W12.s1of2.49	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 65 | `W12_PROOF_2026-08-08.md:W12-BOX-1` | 10 | s2: `.81`, `.83`, `.85`, `.89`, `.93`, `.94`, `.123`, `.136`, `.138` / s3: Th
EFF.GENIND.138	EFF.GENH4.07	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 8 | `GENH4_PROOF_2026-08-08.md:Q22-L1` | 7 | s1: GENH4.A's scout-side name (`.59`, `.66`) / s2: `.90`, `.92`, `.108`, `.136`,
EFF.GENIND.138	EFF.GENH4.10	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 4 | `GENH4_PROOF_2026-08-08.md:GENH4-BOX-7` | 1 | s2: `.90`, `.92`, `.108`, `.136`, `.138`, `.139` | s2 | —
EFF.GENIND.138	EFF.GENH4.11	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 6 | `GENH4_PROOF_2026-08-08.md:GENH4.C` | 11 | s2: `.90`, `.92`, `.108`, `.136`, `.138`, `.139` | s2 | —
EFF.GENIND.138	EFF.GENH4.15	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 2 | `GENH4_PROOF_2026-08-08.md:GENH4-1F` | 10 | s1: Menu-half companion (`.59`, `.66`) / s2: `.90`, `.92`, `.108`, `.136`, `.
EFF.GENIND.138	EFF.GENH4.84	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 1 | `GENH4_PROOF_2026-08-08.md:ANNEX-LEMMA GENH4-7` | 11 | s2: `.90`, `.92`, `.108`, `.136`, `.138`, `.139` | s2 | —
EFF.GENIND.138	EFF.GENHN.07	stmt-dep	H	OPEN	xref	from:exact,to:gov	default	EFF-GENIND-s2of3.md | 3.1 Verified import/XREF designations | 41–48 | `GENHN_PROOF_2026-08-08.md:` `GENHN.A(i)` (11) · `GENHN.A(iv)` (3) · `GENHN.A(v)` (6) · `LEMMA GENHN-3` (3) · `S6.2` (6) · `S11.F`
EFF.GENIND.138	EFF.GENHN.11	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 14 | `GENHN_PROOF_2026-08-08.md:GENHN.A(iv)` | 3 | s1: The stage node floor κ ≥ S_b + 1 (`.35`) / s2: `.91`, `.92`, `.106`, `
EFF.GENIND.138	EFF.GENHN.29	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 17 | `GENHN_PROOF_2026-08-08.md:LEMMA GENHN-3` | 3 | s1: Ragged-band confinement (`.57`, `.63`) / s2: `.91`, `.92`, `.106`, `
EFF.GENIND.138	EFF.GENHN.36	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 13 | `GENHN_PROOF_2026-08-08.md:GENHN.A(i)` | 11 | s2: `.91`, `.92`, `.106`, `.136`, `.138`, `.144` / s3: Screened in the sev
EFF.GENIND.138	EFF.GENHN.37	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 21 | `GENHN_PROOF_2026-08-08.md:S6.3` | 3 | s1: The general-genre exactness shape (`.57`, `.59`) / s2: `.91`, `.92`, `.106`, 
EFF.GENIND.138	EFF.GENHN.68	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 19 | `GENHN_PROOF_2026-08-08.md:S11.F` | 10 | s1: The per-coefficient certified-window computation (`.34`) / s2: `.91`, `.92`
EFF.GENIND.138	EFF.GENHN.86	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 16 | `GENHN_PROOF_2026-08-08.md:GENHN.C` | 19 | s1: Named in the W-12 r4 FIRING CHECK geography (`.15`) / s2: `.91`, `.92`, `
EFF.GENIND.138	EFF.GENHN.90	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 15 | `GENHN_PROOF_2026-08-08.md:GENHN.A(v)` | 6 | s1: The ragged-window-corrected stage read (`.37`, `.63`) / s2: `.91`, `.92
EFF.GENIND.138	EFF.HMENU3.08	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 44 | `HMENU3_PROOF_2026-08-08.md:HM3.A` | 18 | s1: History-resolved menu form; the raw-key dictionary (`.05`, `.13`, `.24`) /
EFF.GENIND.138	EFF.HMENU3.11	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 45 | `HMENU3_PROOF_2026-08-08.md:HM3.B` | 19 | s1: The n = 3 (A1) B-families (`.30`) / s2: `.86`, `.136`, `.138` | s1+s2 | **
EFF.GENIND.138	EFF.HMENU3.14	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 46 | `HMENU3_PROOF_2026-08-08.md:HM3.C` | 15 | s1: The (A0) argument at general n; the S5.3 exact-complement sharpening (`.44
EFF.GENIND.138	EFF.HMENU3.17	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 47 | `HMENU3_PROOF_2026-08-08.md:HM3.D` | 13 | s2: `.86`, `.136`, `.138` | s2 | —
EFF.GENIND.138	EFF.HMENU3.19	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 39 | `HMENU3_PROOF_2026-08-08.md:HM3-1` | 4 | s1: Two-species classification template (`.04`, `.05`, `.19`, `.20`) / s2: `.86
EFF.GENIND.138	EFF.HMENU3.22	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 40 | `HMENU3_PROOF_2026-08-08.md:HM3-2` | 5 | s1: Drain-verdict → KEY resolution upgrade (`.05`, `.21`) / s2: `.86`, `.136`, 
EFF.GENIND.138	EFF.HMENU3.23	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 41 | `HMENU3_PROOF_2026-08-08.md:HM3-3` | 3 | s1: The n = 3 β-transport instance (`.05`) / s2: `.86`, `.136`, `.138` | s1+s2 
EFF.GENIND.138	EFF.HMENU3.25	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 42 | `HMENU3_PROOF_2026-08-08.md:HM3-4` | 11 | s1: The n = 3 bracket (q−1)q^{4μ−1} (`.05`, `.09`, `.22`, `.23`) / s2: `.86`, 
EFF.GENIND.138	EFF.W12.s1of2.09	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 62 | `W12_PROOF_2026-08-08.md:THEOREM W-12.A` | 8 | s1: Order-1 decided-shape law at every degree — the induction's leaves (`
EFF.GENIND.138	EFF.W12.s1of2.10	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 64 | `W12_PROOF_2026-08-08.md:W-12.B` | 19 | s2: `.81`, `.83`, `.85`, `.89`, `.93`, `.94`, `.123`, `.136`, `.138` | s2 | —
EFF.GENIND.138	EFF.W12.s1of2.12	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 63 | `W12_PROOF_2026-08-08.md:THEOREM W-12.D` | 5 | s1: The reduction fired at Step 5 (`.60`); the whole uniformity consequen
EFF.GENIND.138	EFF.W12.s1of2.27	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 58 | `W12_PROOF_2026-08-08.md:S2.3` | 35 (upper bound)!=35 | s1: Certificate transport at simple leaves (`.44`, `.56`) / s2: 
EFF.GENIND.138	EFF.W12.s1of2.29	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 59 | `W12_PROOF_2026-08-08.md:S2.4` | 10 | s2: `.81`, `.83`, `.85`, `.89`, `.93`, `.94`, `.123`, `.136`, `.138` | s2 | —
EFF.GENIND.138	EFF.W12.s1of2.31	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 60 | `W12_PROOF_2026-08-08.md:S2.5` | 9 | s1: The QRT-G2 opening law, PROVED at the w12 seal (`.11`, `.47`, `.48`, `.68`) / s
EFF.GENIND.138	EFF.W12.s1of2.32	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 66 | `W12_PROOF_2026-08-08.md:W12-L0` | 32 | s1: History-resolved n = 2 menus; P(2) base; GENIND-5's stage laws (`.05`, `.15`
EFF.GENIND.138	EFF.W12.s1of2.34	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 67 | `W12_PROOF_2026-08-08.md:W12-L1` | 30 | s1: (a) the level-0 product re-entry; (b) letters move by a unit, hulls do not (
EFF.GENIND.138	EFF.W12.s1of2.42	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 61 | `W12_PROOF_2026-08-08.md:S3.4` | 11 | s1: The δ-substitution instance; boundary-family routing (`.30`, `.57`) / s2: `.81
EFF.GENIND.138	EFF.W12.s1of2.49	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 65 | `W12_PROOF_2026-08-08.md:W12-BOX-1` | 10 | s2: `.81`, `.83`, `.85`, `.89`, `.93`, `.94`, `.123`, `.136`, `.138` / s3: Th
EFF.GENIND.139	EFF.GENH4.07	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 8 | `GENH4_PROOF_2026-08-08.md:Q22-L1` | 7 | s1: GENH4.A's scout-side name (`.59`, `.66`) / s2: `.90`, `.92`, `.108`, `.136`,
EFF.GENIND.139	EFF.GENH4.10	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 5 | `GENH4_PROOF_2026-08-08.md:GENH4-CAP(F)` | 11 | s1: The two-term genre-F even-N band (`.14`, `.59`, `.66`) / s2: `.90`, `
EFF.GENIND.139	EFF.GENH4.11	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 6 | `GENH4_PROOF_2026-08-08.md:GENH4.C` | 11 | s2: `.90`, `.92`, `.108`, `.136`, `.138`, `.139` | s2 | —
EFF.GENIND.139	EFF.GENH4.15	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 2 | `GENH4_PROOF_2026-08-08.md:GENH4-1F` | 10 | s1: Menu-half companion (`.59`, `.66`) / s2: `.90`, `.92`, `.108`, `.136`, `.
EFF.GENIND.139	EFF.GENH4.84	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 1 | `GENH4_PROOF_2026-08-08.md:ANNEX-LEMMA GENH4-7` | 11 | s2: `.90`, `.92`, `.108`, `.136`, `.138`, `.139` | s2 | —
EFF.GENIND.14	EFF.GENH4.10	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 11 | `GENH4_PROOF_2026-08-08.md:THEOREM GENH4.B` | 6 | s1: The drain half (`.14`, `.59`, `.66`) / s2: `.90`, `.92`, `.108`, `
EFF.GENIND.144	EFF.GENHN.07	stmt-dep	H	OPEN	xref	from:exact,to:gov	default	EFF-GENIND-s2of3.md | 3.1 Verified import/XREF designations | 41–48 | `GENHN_PROOF_2026-08-08.md:` `GENHN.A(i)` (11) · `GENHN.A(iv)` (3) · `GENHN.A(v)` (6) · `LEMMA GENHN-3` (3) · `S6.2` (6) · `S11.F`
EFF.GENIND.144	EFF.GENHN.11	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 14 | `GENHN_PROOF_2026-08-08.md:GENHN.A(iv)` | 3 | s1: The stage node floor κ ≥ S_b + 1 (`.35`) / s2: `.91`, `.92`, `.106`, `
EFF.GENIND.144	EFF.GENHN.29	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 17 | `GENHN_PROOF_2026-08-08.md:LEMMA GENHN-3` | 3 | s1: Ragged-band confinement (`.57`, `.63`) / s2: `.91`, `.92`, `.106`, `
EFF.GENIND.144	EFF.GENHN.36	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 20 | `GENHN_PROOF_2026-08-08.md:S6.2` | 6 | s1: The ghost × letter reconciliation (`.64`) / s2: `.91`, `.92`, `.106`, `.136`,
EFF.GENIND.144	EFF.GENHN.37	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 21 | `GENHN_PROOF_2026-08-08.md:S6.3` | 3 | s1: The general-genre exactness shape (`.57`, `.59`) / s2: `.91`, `.92`, `.106`, 
EFF.GENIND.144	EFF.GENHN.68	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 19 | `GENHN_PROOF_2026-08-08.md:S11.F` | 10 | s1: The per-coefficient certified-window computation (`.34`) / s2: `.91`, `.92`
EFF.GENIND.144	EFF.GENHN.86	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 16 | `GENHN_PROOF_2026-08-08.md:GENHN.C` | 19 | s1: Named in the W-12 r4 FIRING CHECK geography (`.15`) / s2: `.91`, `.92`, `
EFF.GENIND.144	EFF.GENHN.90	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 15 | `GENHN_PROOF_2026-08-08.md:GENHN.A(v)` | 6 | s1: The ragged-window-corrected stage read (`.37`, `.63`) / s2: `.91`, `.92
EFF.GENIND.145	EFF.GENHN.42	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 18 | `GENHN_PROOF_2026-08-08.md:LEMMA GENHN-T(b)` | 11 | s3: GENHN's own refuted-and-reproved lemma, boxed behind [GENHN-TOW-
EFF.GENIND.145	EFF.GENHN.54	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 12 | `GENHN_PROOF_2026-08-08.md:GENHN-TOW-1` | 19 | s1: The n ≥ 8 conjunct added by the supplier-movement record (`.15`) / s3
EFF.GENIND.149	EFF.W12.s1of2.49	stmt-dep	H	OPEN	xref	from:exact,to:stmt	default	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 65 | `W12_PROOF_2026-08-08.md:W12-BOX-1` | 10 | s2: `.81`, `.83`, `.85`, `.89`, `.93`, `.94`, `.123`, `.136`, `.138` / s3: Th
EFF.GENIND.15	EFF.GENHN.54	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 12 | `GENHN_PROOF_2026-08-08.md:GENHN-TOW-1` | 19 | s1: The n ≥ 8 conjunct added by the supplier-movement record (`.15`) / s3
EFF.GENIND.15	EFF.GENHN.86	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 16 | `GENHN_PROOF_2026-08-08.md:GENHN.C` | 19 | s1: Named in the W-12 r4 FIRING CHECK geography (`.15`) / s2: `.91`, `.92`, `
EFF.GENIND.15	EFF.W11.39	stmt-dep	H	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-GENIND.md | 4. XREF verification ledger (consolidated, deduplicated) | 54 | `W11_PROOF_2026-08-08.md:THEOREM W-11` | 3 | s1: P(2) base (`.15`) / s2: `.84`, `.94`, `.136` / s3: The supply consumed 
